x,density
-3.5,-0.0
-3.49,5.888646448156614e-5
-3.48,0.00023550372138570743
-3.47,0.0005297254708783682
-3.46,0.0009413415781698529
-3.45,0.0014700586173413148
-3.44,0.0021155006256054153
-3.43,0.002877210061022476
-3.42,0.0037546489548684467
-3.41,0.004747200248145478
-3.4,0.005854169300169464
-3.39,0.007074785555775739
-3.38,0.00840820435648174
-3.37,0.009853508879939894
-3.36,0.011409712191230605
-3.35,0.013075759388980928
-3.34,0.014850529828969896
-3.33,0.016732839407786106
-3.32,0.018721442889252878
-3.31,0.02081503625670817
-3.3,0.02301225907483742
-3.29,0.025311696845572294
-3.28,0.027711883343596866
-3.27,0.03021130291820914
-3.26,0.032808392749670456
-3.25,0.03550154504969322
-3.24,0.038289109197373765
-3.23,0.04116939380361837
-3.22,0.04414066869892882
-3.21,0.047201166841277585
-3.2,0.05034908614267077
-3.19,0.053582591214866436
-3.18,0.05689981503652398
-3.17,0.06029886054581554
-3.16,0.06377780216417187
-3.15,0.06733468725836447
-3.14,0.07096753754950029
-3.13,0.07467435047871224
-3.12,0.07845310054034797
-3.11,0.08230174059427549
-3.1,0.08621820316950528
-3.09,0.09020040177171064
-3.08,0.09424623220733515
-3.07,0.09835357393687859
-3.06,0.10252029146957856
-3.05,0.10674423581113733
-3.04,0.11102324597528664
-3.03,0.11535515056897484
-3.02,0.11973776945967952
-3.01,0.1241689155319251
-3.0,0.1286463965384657
-2.99,0.13316801704984324
-2.98,0.13773158050412823
-2.97,0.14233489135669186
-2.96,0.14697575732779924
-2.95,0.15165199174371766
-2.94,0.15636141596495748
-2.93,0.16110186189315964
-2.92,0.16587117454615213
-2.91,0.17066721468873255
-2.9,0.17548786150491993
-2.89,0.18033101529573306
-2.88,0.18519460018502926
-2.87,0.19007656681460844
-2.86,0.19497489500868695
-2.85,0.19988759638694695
-2.84,0.20481271690475858
-2.83,0.20974833929878725
-2.82,0.2146925854161222
-2.81,0.2196436184052315
-2.8,0.22459964474753813
-2.79,0.22955891610913984
-2.78,0.23451973099324147
-2.77,0.2394804361751419
-2.76,0.2444394279031918
-2.75,0.24939515285090447
-2.74,0.2543461088074273
-2.73,0.2592908450957965
-2.72,0.2642279627107616
-2.71,0.2691561141705447
-2.7,0.27407400307950125
-2.69,0.2789803834014383
-2.68,0.2838740584461259
-2.67,0.2887538795743632
-2.66,0.2936187446297869
-2.65,0.2984675961083687
-2.64,0.30329941907925984
-2.63,0.30811323887322783
-2.62,0.3129081185573634
-2.61,0.317683156217048
-2.6,0.3224374820682296
-2.59,0.3271702554249324
-2.58,0.33188066154854357
-2.57,0.33656790840677514
-2.56,0.3412312233712677
-2.55,0.345869849883607
-2.54,0.3504830441199649
-2.53,0.35507007168478777
-2.52,0.35963020436377474
-2.51,0.36416271696597274
-2.5,0.3686668842840063
-2.49,0.3731419782004678
-2.48,0.37758726496708844
-2.47,0.3820020026817372
-2.46,0.386385438986441
-2.45,0.3907368090074743
-2.44,0.3950553335563311
-2.43,0.3993402176078627
-2.42,0.40359064906926073
-2.41,0.4078057978507843
-2.4,0.4119848152463128
-2.39,0.41612683362885333
-2.38,0.4202309664632439
-2.37,0.42429630863530504
-2.36,0.4283219370938244
-2.35,0.43230691179891273
-2.34,0.4362502769675192
-2.33,0.4401510626042816
-2.32,0.4440082863034137
-2.31,0.44782095530503124
-2.3,0.451588068787221
-2.29,0.45530862037326547
-2.28,0.45898160083178713
-2.27,0.46260600094614945
-2.26,0.4661808145283233
-2.25,0.4697050415515031
-2.24,0.4731776913751721
-2.23,0.4765977860359244
-2.22,0.47996436357727745
-2.21,0.48327648139191365
-2.2,0.486533219550144
-2.19,0.4897336840891514
-2.18,0.4928770102383979
-2.17,0.4959623655577276
-2.16,0.49898895296602963
-2.15,0.5019560136397718
-2.14,0.5048628297624048
-2.13,0.5077087271074049
-2.12,0.5104930774396006
-2.11,0.5132153007214413
-2.1,0.5158748671128742
-2.09,0.518471298755616
-2.08,0.5210041713346588
-2.07,0.5234731154119671
-2.06,0.5258778175293807
-2.05,0.5282180210797079
-2.04,0.530493526946976
-2.03,0.5327041939185955
-2.02,0.5348499388739526
-2.01,0.5369307367555498
-2.0,0.5389466203302847
-1.99,0.5408976797497941
-1.98,0.5427840619199295
-1.97,0.5446059696905099
-1.96,0.5463636608772621
-1.95,0.5480574471286191
-1.94,0.5496876926505154
-1.93,0.551254812802694
-1.92,0.5527592725802282
-1.91,0.5542015849940171
-1.9,0.5555823093639208
-1.89,0.5569020495379379
-1.88,0.5581614520505142
-1.87,0.5593612042325966
-1.86,0.5605020322854682
-1.85,0.5615846993297566
-1.84,0.5626100034403231
-1.83,0.56357877567693
-1.82,0.5644918781197887
-1.81,0.5653502019182407
-1.8,0.5661546653599857
-1.79,0.5669062119674017
-1.78,0.567605808626649
-1.77,0.5682544437544718
-1.76,0.5688531255067593
-1.75,0.5694028800322309
-1.74,0.5699047497739292
-1.73,0.5703597918204962
-1.72,0.5707690763087178
-1.71,0.5711336848782409
-1.7,0.5714547091790126
-1.69,0.5717332494314921
-1.68,0.5719704130395434
-1.67,0.5721673132555386
-1.66,0.5723250678971312
-1.65,0.5724447981149944
-1.64,0.5725276272108091
-1.63,0.5725746795047427
-1.62,0.5725870792517411
-1.61,0.5725659496059927
-1.6,0.5725124116330889
-1.59,0.5724275833694744
-1.58,0.5723125789289613
-1.57,0.5721685076562261
-1.56,0.5719964733273295
-1.55,0.5717975733974884
-1.54,0.5715728982963814
-1.53,0.5713235307714356
-1.52,0.5710505452795784
-1.51,0.5707550074279599
