x,density
-3.5,0.003063923118406091
-3.49,0.0032323632484702602
-3.48,0.0034093723295387578
-3.47,0.003595335254059673
-3.46,0.003790651280412501
-3.45,0.003995734411292193
-3.44,0.004211013773459428
-3.43,0.004436933998289336
-3.42,0.004673955602514449
-3.41,0.004922555368518755
-3.4,0.0051832267235012814
-3.39,0.005456480116786945
-3.38,0.005742843394522123
-3.37,0.00604286217094972
-3.36,0.006357100195416962
-3.35,0.0066861397142246835
-3.34,0.007030581826384087
-3.33,0.007391046832301495
-3.32,0.007768174574367098
-3.31,0.008162624768378242
-3.3,0.008575077324681915
-3.29,0.009006232657875547
-3.28,0.009456811983858934
-3.27,0.009927557602984373
-3.26,0.010419233168006685
-3.25,0.010932623935488783
-3.24,0.011468536999273906
-3.23,0.012027801504592126
-3.22,0.012611268841323088
-3.21,0.01321981281489735
-3.2,0.013854329793274915
-3.19,0.01451573882840093
-3.18,0.015204981750498912
-3.17,0.015923023233527085
-3.16,0.016670850830085644
-3.15,0.01744947497403339
-3.14,0.01825992894903923
-3.13,0.019103268821268636
-3.12,0.01998057333437809
-3.11,0.020892943764972267
-3.1,0.02184150373665563
-3.09,0.02282739899080186
-3.08,0.023851797112146432
-3.07,0.024915887207308515
-3.06,0.026020879534339354
-3.05,0.027168005081402324
-3.04,0.028358515092693087
-3.03,0.029593680539723798
-3.02,0.030874791536111362
-3.01,0.03220315669403459
-3.0,0.033580102420554495
-2.99,0.03500697215202883
-2.98,0.03648512552489204
-2.97,0.038015937481124376
-2.96,0.03960079730678783
-2.95,0.04124110760207054
-2.94,0.04293828318135257
-2.93,0.04469374990188371
-2.92,0.04650894341975223
-2.91,0.04838530787191252
-2.9,0.050324294483152156
-2.89,0.05232736009697576
-2.88,0.05439596562951671
-2.87,0.056531574445703114
-2.86,0.058735650657050914
-2.85,0.0610096573405932
-2.84,0.06335505467861614
-2.83,0.06577329801903033
-2.82,0.06826583585637558
-2.81,0.07083410773364299
-2.8,0.07347954206528462
-2.79,0.076203553881969
-2.78,0.07900754249786394
-2.77,0.08189288910142285
-2.76,0.08486095427088483
-2.75,0.08791307541592068
-2.74,0.09105056414709861
-2.73,0.09427470357508183
-2.72,0.09758674554172207
-2.71,0.10098790778547463
-2.7,0.10447937104381229
-2.69,0.10806227609559331
-2.68,0.11173772074660494
-2.67,0.1155067567617844
-2.66,0.1193703867478954
-2.65,0.12332956099072749
-2.64,0.12738517425116427
-2.63,0.13153806252476272
-2.62,0.1357889997697601
-2.61,0.14013869460873524
-2.6,0.1445877870094099
-2.59,0.14913684495038815
-2.58,0.15378636107789437
-2.57,0.15853674935986833
-2.56,0.16338834174402714
-2.55,0.16834138482679917
-2.54,0.17339603654027752
-2.53,0.17855236286460194
-2.52,0.18381033457343127
-2.51,0.18916982402039187
-2.5,0.19463060197462004
-2.49,0.20019233451373025
-2.48,0.2058545799827362
-2.47,0.21161678602764072
-2.46,0.2174782867125749
-2.45,0.22343829972952947
-2.44,0.22949592370984231
-2.43,0.23565013564673556
-2.42,0.2418997884382799
-2.41,0.2482436085602449
-2.4,0.2546801938783487
-2.39,0.26120801160943113
-2.38,0.26782539644110526
-2.37,0.2745305488194097
-2.36,0.28132153341390254
-2.35,0.288196277769635
-2.34,0.29515257115527105
-2.33,0.3021880636165179
-2.32,0.3093002652438711
-2.31,0.3164865456634735
-2.3,0.3237441337596768
-2.29,0.33107011763762495
-2.28,0.33846144483391866
-2.27,0.3459149227830528
-2.26,0.35342721954703027
-2.25,0.36099486481511656
-2.24,0.3686142511803138
-2.23,0.37628163569868184
-2.22,0.383993141737127
-2.21,0.39174476111480194
-2.2,0.39953235654268915
-2.19,0.40735166436536785
-2.18,0.41519829760835764
-2.17,0.4230677493338032
-2.16,0.4309553963065754
-2.15,0.43885650297219553
-2.14,0.446766225747237
-2.13,0.4546796176221505
-2.12,0.4625916330756299
-2.11,0.47049713329890247
-2.1,0.4783908917274602
-2.09,0.486267599876935
-2.08,0.4941218734789716
-2.07,0.5019482589120559
-2.06,0.5097412399213976
-2.05,0.5174952446210661
-2.04,0.5252046527706421
-2.03,0.5328638033178101
-2.02,0.5404670021972977
-2.01,0.5480085303757442
-2.0,0.5554826521311188
-1.99,0.562883623554398
-1.98,0.5702057012603106
-1.97,0.5774431512930901
-1.96,0.5845902582122423
-1.95,0.5916413343425214
-1.94,0.5985907291714267
-1.93,0.6054328388767124
-1.92,0.6121621159656361
-1.91,0.6187730790068717
-1.9,0.6252603224352514
-1.89,0.6316185264089057
-1.88,0.6378424666975417
-1.87,0.6439270245801647
-1.86,0.6498671967298189
-1.85,0.6556581050624649
-1.84,0.6612950065266809
-1.83,0.6667733028103237
-1.82,0.6720885499400636
-1.81,0.6772364677492984
-1.8,0.6822129491897746
-1.79,0.6870140694620234
-1.78,0.6916360949396387
-1.77,0.6960754918623684
-1.76,0.70032893477304
-1.75,0.7043933146734148
-1.74,0.7082657468742898
-1.73,0.7119435785153908
-1.72,0.71542439573094
-1.71,0.7187060304372203
-1.7,0.7217865667189396
-1.69,0.7246643467917426
-1.68,0.7273379765189276
-1.67,0.7298063304611638
-1.66,0.7320685564387219
-1.65,0.7341240795867907
-1.64,0.7359726058852744
-1.63,0.7376141251456284
-1.62,0.739048913438359
-1.61,0.7402775349460354
-1.6,0.7413008432279765
-1.59,0.7421199818840443
-1.58,0.7427363846064611
-1.57,0.7431517746100312
-1.56,0.7433681634326683
-1.55,0.7433878490997143
-1.54,0.7432134136472844
-1.53,0.7428477200014205
-1.52,0.7422939082117106
-1.51,0.7415553910397605
-1.5,0.7406358489047341
-1.49,0.7395392241900208
-1.48,0.7382697149169798
-1.47,0.7368317677935865
-1.46,0.7352300706477364
-1.45,0.7334695442568381
-1.44,0.7315553335872635
-1.43,0.7294927984591039
-1.42,0.7272875036536403
-1.41,0.7249452084826786
-1.4,0.7224718558408701
-1.39,0.7198735607638885
-1.38,0.7171565985171097
-1.37,0.7143273922411402
-1.36,0.7113925001822742
-1.35,0.7083586025374945
-1.34,0.7052324879451727
-1.33,0.7020210396541713
-1.32,0.6987312214053047
-1.31,0.6953700630604857
-1.3,0.6919446460160984
-1.29,0.6884620884381654
-1.28,0.6849295303579056
-1.27,0.6813541186671959
-1.26,0.6777429920541461
-1.25,0.6741032659196593
-1.24,0.6704420173164143
-1.23,0.6667662699520153
-1.22,0.6630829792983635
