x,density
-1.51,0.7417147929867585
-1.5,0.7411679899751038
-1.49,0.7404409045831758
-1.48,0.7395372220103587
-1.47,0.7384608760170032
-1.46,0.7372160424041909
-1.45,0.7358071319738243
-1.44,0.7342387829822075
-1.43,0.7325158531008192
-1.42,0.7306434108983783
-1.41,0.7286267268586988
-1.4,0.7264712639493281
-1.39,0.7241826677561894
-1.38,0.7217667562000462
-1.37,0.7192295088509227
-1.36,0.7165770558571839
-1.35,0.7138156665065369
-1.34,0.7109517374368565
-1.33,0.7079917805154831
-1.32,0.7049424104064889
-1.31,0.7018103318463554
-1.3,0.6986023266495051
-1.29,0.6953252404664056
-1.28,0.691985969318112
-1.27,0.6885914459325596
-1.26,0.6851486259093298
-1.25,0.6816644737412018
-1.24,0.6781459487223291
-1.23,0.6745999907746125
