x,density
-3.5,0.00013763234709167577
-3.49,0.0001423282967158018
-3.48,0.00014727380924645222
-3.47,0.00015248202475771197
-3.46,0.00015796668990060054
-3.45,0.00016374217773265604
-3.44,0.00016982350763591322
-3.43,0.00017622636529113878
-3.42,0.00018296712267509393
-3.41,0.00019006285804649232
-3.4,0.00019753137588541503
-3.39,0.00020539122674997833
-3.38,0.00021366172701332966
-3.37,0.00022236297844328842
-3.36,0.00023151588758641727
-3.35,0.0002411421849177788
-3.34,0.0002512644437173214
-3.33,0.00026190609863357246
-3.32,0.00027309146389522734
-3.31,0.00028484575113125413
-3.3,0.0002971950867602631
-3.29,0.0003101665289102644
-3.28,0.000323788083830295
-3.27,0.00033808872175606627
-3.26,0.00035309839219246263
-3.25,0.00036884803857662943
-3.24,0.00038536961228639454
-3.23,0.0004026960859599603
-3.22,0.0004208614660940278
-3.21,0.0004399008048890629
-3.2,0.00045985021131184686
-3.19,0.0004807468613472469
-3.18,0.0005026290074128344
-3.17,0.0005255359869119706
-3.16,0.000549508229902864
-3.15,0.0005745872658632794
-3.14,0.0006008157295326224
-3.13,0.0006282373658153948
-3.12,0.0006568970337321789
-3.11,0.0006868407094066304
-3.1,0.0007181154880791663
-3.09,0.000750769585140394
-3.08,0.0007848523361793755
-3.07,0.0008204141960442357
-3.06,0.0008575067369145668
-3.05,0.0008961826453872245
-3.04,0.0009364957185789679
-3.03,0.000978500859251352
-3.02,0.0010222540699647642
-3.01,0.0010678124462702885
-3.0,0.0011152341689491154
-2.99,0.001164578495310738
-2.98,0.0012159057495618468
-2.97,0.0012692773122587786
-2.96,0.001324755608856822
-2.95,0.0013824040973699808
-2.94,0.0014422872551549532
-2.93,0.0015044705648326918
-2.92,0.0015690204993607745
-2.91,0.001636004506268794
-2.9,0.001705490991068419
-2.89,0.0017775492998483408
-2.88,0.0018522497010631472
-2.87,0.0019296633665235056
-2.86,0.0020098623515933923
-2.85,0.002092919574598048
-2.84,0.002178908795444515
-2.83,0.0022679045934542617
-2.82,0.0023599823444054517
-2.81,0.002455218196779833
-2.8,0.002553689047207626
-2.79,0.0026554725151009054
-2.78,0.002760646916464691
-2.77,0.002869291236872605
-2.76,0.0029814851035927974
-2.75,0.003097308756848091
-2.74,0.00321684302019397
-2.73,0.0033401692699969467
-2.72,0.0034673694039963334
-2.71,0.003598525808932803
-2.7,0.0037337213272284476
-2.69,0.0038730392227050037
-2.68,0.004016563145329721
-2.67,0.004164377094981959
-2.66,0.004316565384238057
-2.65,0.004473212600177987
-2.64,0.004634403565223383
-2.63,0.00480022329702507
-2.62,0.004970756967426407
-2.61,0.005146089860539911
-2.6,0.005326307329985352
-2.59,0.005511494755351093
-2.58,0.005701737497954379
-2.57,0.005897120855992099
-2.56,0.006097730019190515
-2.55,0.006303650023081542
-2.54,0.006514965703052251
-2.53,0.006731761648336516
-2.52,0.0069541221561401035
-2.51,0.007182131186114638
-2.5,0.007415872315421307
-2.49,0.0076554286946520665
-2.48,0.007900883004903537
-2.47,0.008152317416327699
-2.46,0.00840981354851376
-2.45,0.008673452433085148
-2.44,0.008943314478928278
-2.43,0.009219479440499603
-2.42,0.0095020263896919
-2.41,0.009791033691770675
-2.4,0.010086578985925496
-2.39,0.01038873917101216
-2.38,0.01069759039709323
-2.37,0.01101320806341504
-2.36,0.011335666823489311
-2.35,0.011665040597975252
-2.34,0.012001402596085647
-2.33,0.012344825346264476
-2.32,0.012695380736907345
-2.31,0.013053140067915452
-2.3,0.013418174113892381
-2.29,0.013790553199806092
-2.28,0.014170347289951351
-2.27,0.014557626091052774
-2.26,0.014952459170354695
-2.25,0.015354916089540059
-2.24,0.015765066555316856
-2.23,0.016182980587498712
-2.22,0.016608728705390007
-2.21,0.017042382133264866
-2.2,0.01748401302570088
-2.19,0.01793369471349532
-2.18,0.01839150197085125
-2.17,0.01885751130447426
-2.16,0.019331801265166763
-2.15,0.01981445278244817
-2.14,0.020305549522658298
-2.13,0.02080517827093123
-2.12,0.021313429337340647
-2.11,0.021830396987432013
-2.1,0.02235617989725779
-2.09,0.02289088163292949
-2.08,0.02343461115458925
-2.07,0.023987483344585024
-2.06,0.02454961955950807
-2.05,0.025121148205620968
-2.04,0.025702205337064323
-2.03,0.026292935276086653
-2.02,0.026893491254391236
-2.01,0.02750403607453813
-2.0,0.028124742790176818
-1.99,0.028755795403722095
-1.98,0.029397389579913107
-1.97,0.030049733373523912
-1.96,0.0307130479693179
-1.95,0.03138756843215868
-1.94,0.032073544465012115
-1.93,0.03277124117239196
-1.92,0.033480939826622605
-1.91,0.034202938634111266
-1.9,0.03493755349864581
-1.89,0.03568511877855893
-1.88,0.03644598803442664
-1.87,0.037220534763804956
-1.86,0.03800915311934485
-1.85,0.038812258606472805
-1.84,0.03963028875667826
-1.83,0.04046370377230671
-1.82,0.04131298713863822
-1.81,0.042178646198901916
-1.8,0.04306121268778339
-1.79,0.0439612432188811
-1.78,0.04487931972149681
-1.77,0.04581604982207446
-1.76,0.04677206716556386
-1.75,0.04774803167195048
-1.74,0.04874462972318232
-1.73,0.04976257427573509
-1.72,0.050802604894083725
-1.71,0.05186548770039439
-1.7,0.05295201523582888
-1.69,0.054063006228937185
-1.68,0.05519930526673961
-1.67,0.05636178236423052
-1.66,0.05755133242820767
-1.65,0.05876887461151488
-1.64,0.06001535155400178
-1.63,0.061291728506740334
-1.62,0.06259899233630771
-1.61,0.06393815040622837
-1.6,0.06531022933298658
-1.59,0.06671627361436187
-1.58,0.06815734412820008
-1.57,0.06963451650012954
-1.56,0.07114887933913602
-1.55,0.07270153234035602
-1.54,0.07429358425489778
-1.53,0.07592615072698836
-1.52,0.0776003519992374
-1.51,0.07931731048733391
-1.5,0.08107814822602599
-1.49,0.08288398418879137
-1.48,0.08473593148416711
-1.47,0.08663509443229672
-1.46,0.08858256552584007
