-3.500000000000000000e+00,3.799157174029655758e-03
-3.430000000000000160e+00,5.286691275597625063e-03
-3.359999999999999876e+00,7.422092851739763714e-03
-3.290000000000000036e+00,1.042156564411492528e-02
-3.219999999999999751e+00,1.454730024451256383e-02
-3.149999999999999911e+00,2.011184556026060846e-02
-3.080000000000000071e+00,2.748154733766668134e-02
-3.009999999999999787e+00,3.707787726575427489e-02
-2.939999999999999947e+00,4.937482562048333551e-02
-2.870000000000000107e+00,6.488992715958748214e-02
-2.799999999999999822e+00,8.416615844901631505e-02
-2.729999999999999982e+00,1.077421458761071149e-01
-2.660000000000000142e+00,1.361090893849494221e-01
-2.589999999999999858e+00,1.696546563943864272e-01
-2.520000000000000018e+00,2.085967560058109294e-01
-2.450000000000000178e+00,2.529132374720685639e-01
-2.379999999999999893e+00,3.022765932483998941e-01
-2.309999999999999609e+00,3.560049407615658579e-01
-2.239999999999999769e+00,4.130411471818480340e-01
-2.169999999999999929e+00,4.719703725658717097e-01
-2.099999999999999645e+00,5.310823499411340132e-01
-2.029999999999999805e+00,5.884787313619528337e-01
-1.959999999999999964e+00,6.422186828614249166e-01
-1.889999999999999902e+00,6.904888927662247156e-01
-1.819999999999999840e+00,7.317786898444438304e-01
-1.749999999999999778e+00,7.650382672275291007e-01
-1.679999999999999716e+00,7.897987633189142986e-01
-1.609999999999999876e+00,8.062371235254566226e-01
-1.539999999999999813e+00,8.151754916662261596e-01
-1.469999999999999751e+00,8.180130772151983365e-01
-1.399999999999999911e+00,8.165965801855240569e-01
-1.329999999999999627e+00,8.130421322954597407e-01
-1.259999999999999787e+00,8.095266503542979386e-01
-1.189999999999999947e+00,8.080693944174530685e-01
-1.119999999999999662e+00,8.103256802495988342e-01
-1.049999999999999822e+00,8.174144759611274846e-01
-9.799999999999995381e-01,8.298000955774176290e-01
-9.099999999999996980e-01,8.472450111118534632e-01
-8.399999999999998579e-01,8.688452304415115179e-01
-7.699999999999995737e-01,8.931511095071644757e-01
-6.999999999999997335e-01,9.183649239782811780e-01
-6.299999999999998934e-01,9.425931985193753970e-01
-5.599999999999996092e-01,9.641191269593014646e-01
-4.899999999999997691e-01,9.816517289582940009e-01
-4.199999999999999289e-01,9.945069721197590251e-01
-3.499999999999996447e-01,1.002684068480884427e+00
-2.799999999999998046e-01,1.006817473081027980e+00
-2.099999999999995204e-01,1.008009055002136556e+00
-1.399999999999996803e-01,1.007570444743028037e+00
-6.999999999999984013e-02,1.006726494073138856e+00
4.440892098500626162e-16,1.006341456419479918e+00
7.000000000000028422e-02,1.006726494073139300e+00
1.400000000000005684e-01,1.007570444743027593e+00
2.100000000000004086e-01,1.008009055002136112e+00
2.800000000000002487e-01,1.006817473081028202e+00
3.500000000000005329e-01,1.002684068480883761e+00
4.200000000000003730e-01,9.945069721197592472e-01
4.900000000000002132e-01,9.816517289582936678e-01
5.600000000000004974e-01,9.641191269593012425e-01
6.300000000000007816e-01,9.425931985193753970e-01
7.000000000000001776e-01,9.183649239782805118e-01
7.700000000000004619e-01,8.931511095071644757e-01
8.400000000000007461e-01,8.688452304415108518e-01
9.100000000000001421e-01,8.472450111118527971e-01
9.800000000000004263e-01,8.298000955774184062e-01
1.050000000000000711e+00,8.174144759611271516e-01
1.120000000000000107e+00,8.103256802495990563e-01
1.190000000000000391e+00,8.080693944174536236e-01
1.260000000000000675e+00,8.095266503542983827e-01
1.330000000000000071e+00,8.130421322954601848e-01
1.400000000000000355e+00,8.165965801855245010e-01
1.470000000000000639e+00,8.180130772151983365e-01
1.540000000000000924e+00,8.151754916662252715e-01
1.610000000000000320e+00,8.062371235254558455e-01
1.680000000000000604e+00,7.897987633189137435e-01
1.750000000000000888e+00,7.650382672275275464e-01
1.820000000000000284e+00,7.317786898444426091e-01
1.890000000000000568e+00,6.904888927662232723e-01
1.960000000000000853e+00,6.422186828614232512e-01
2.030000000000000249e+00,5.884787313619505023e-01
2.100000000000000533e+00,5.310823499411317927e-01
2.170000000000000817e+00,4.719703725658693227e-01
2.240000000000000213e+00,4.130411471818458136e-01
2.310000000000000497e+00,3.560049407615634154e-01
2.380000000000000782e+00,3.022765932483974516e-01
2.450000000000000178e+00,2.529132374720671761e-01
2.520000000000000462e+00,2.085967560058093750e-01
2.590000000000000746e+00,1.696546563943848729e-01
2.660000000000000142e+00,1.361090893849484784e-01
2.730000000000000426e+00,1.077421458761061851e-01
2.800000000000000711e+00,8.416615844901523258e-02
2.870000000000000995e+00,6.488992715958671886e-02
2.940000000000000391e+00,4.937482562048275958e-02
3.010000000000000675e+00,3.707787726575379611e-02
3.080000000000000959e+00,2.748154733766634480e-02
3.150000000000000355e+00,2.011184556026036560e-02
3.220000000000000639e+00,1.454730024451231923e-02
3.290000000000000924e+00,1.042156564411476222e-02
3.360000000000000320e+00,7.422092851739663100e-03
3.430000000000000604e+00,5.286691275597545266e-03
3.500000000000000000e+00,3.799157174029611089e-03
