-3.500000000000000000e+00,2.434567232011698376e-03
-3.430000000000000160e+00,3.552533102746125923e-03
-3.359999999999999876e+00,5.129581620632443252e-03
-3.290000000000000036e+00,7.329552484286345863e-03
-3.219999999999999751e+00,1.035722976782965481e-02
-3.149999999999999911e+00,1.446225222716883071e-02
-3.080000000000000071e+00,1.994389488969042570e-02
-3.009999999999999787e+00,2.715582596160703507e-02
-2.939999999999999947e+00,3.650811501785340002e-02
-2.870000000000000107e+00,4.846284893940731864e-02
-2.799999999999999822e+00,6.352044847489116131e-02
-2.729999999999999982e+00,8.219590151723420168e-02
-2.660000000000000142e+00,1.049864194901988651e-01
-2.589999999999999858e+00,1.323331040064445463e-01
-2.520000000000000018e+00,1.645785902723183591e-01
-2.450000000000000178e+00,2.019212271067521158e-01
-2.379999999999999893e+00,2.443659783127898055e-01
-2.309999999999999609e+00,2.916742740316232152e-01
-2.239999999999999769e+00,3.433191982804507658e-01
-2.169999999999999929e+00,3.984564889615189176e-01
-2.099999999999999645e+00,4.559230338480379507e-01
-2.029999999999999805e+00,5.142713657607070887e-01
-1.959999999999999964e+00,5.718421447239301347e-01
-1.889999999999999902e+00,6.268698444301203931e-01
-1.819999999999999840e+00,6.776128089625732542e-01
-1.749999999999999778e+00,7.224981324211778855e-01
-1.679999999999999716e+00,7.602721502200429082e-01
-1.609999999999999876e+00,7.901453701758722747e-01
-1.539999999999999813e+00,8.119151003747302475e-01
-1.469999999999999751e+00,8.260425139895651858e-01
-1.399999999999999911e+00,8.336590261976475347e-01
-1.329999999999999627e+00,8.364844266385310645e-01
-1.259999999999999787e+00,8.366562532389274498e-01
-1.189999999999999947e+00,8.364906631544563043e-01
-1.119999999999999662e+00,8.382110511645851636e-01
-1.049999999999999822e+00,8.436858810073267767e-01
-9.799999999999995381e-01,8.542118214913583252e-01
-9.099999999999996980e-01,8.703679443743146393e-01
-8.399999999999998579e-01,8.919577032853727161e-01
-7.699999999999995737e-01,9.180493951893771154e-01
-6.999999999999997335e-01,9.471187405598029407e-01
-6.299999999999998934e-01,9.772833048072349094e-01
-5.599999999999996092e-01,1.006596634978162319e+00
-4.899999999999997691e-01,1.033347377943082401e+00
-4.199999999999999289e-01,1.056297807570734770e+00
-3.499999999999996447e-01,1.074806911651910779e+00
-2.799999999999998046e-01,1.088814876324999847e+00
-2.099999999999995204e-01,1.098706156088334440e+00
-1.399999999999996803e-01,1.105099968300031321e+00
-6.999999999999984013e-02,1.108627908578354138e+00
4.440892098500626162e-16,1.109748444559762071e+00
7.000000000000028422e-02,1.108627908578353916e+00
1.400000000000005684e-01,1.105099968300030877e+00
2.100000000000004086e-01,1.098706156088335106e+00
2.800000000000002487e-01,1.088814876325000292e+00
3.500000000000005329e-01,1.074806911651910335e+00
4.200000000000003730e-01,1.056297807570734992e+00
4.900000000000002132e-01,1.033347377943082401e+00
5.600000000000004974e-01,1.006596634978161209e+00
6.300000000000007816e-01,9.772833048072342432e-01
7.000000000000001776e-01,9.471187405598020526e-01
7.700000000000004619e-01,9.180493951893764493e-01
8.400000000000007461e-01,8.919577032853726051e-01
9.100000000000001421e-01,8.703679443743139732e-01
9.800000000000004263e-01,8.542118214913576590e-01
1.050000000000000711e+00,8.436858810073255555e-01
1.120000000000000107e+00,8.382110511645849416e-01
1.190000000000000391e+00,8.364906631544567484e-01
1.260000000000000675e+00,8.366562532389278939e-01
1.330000000000000071e+00,8.364844266385325078e-01
1.400000000000000355e+00,8.336590261976482008e-01
1.470000000000000639e+00,8.260425139895672952e-01
1.540000000000000924e+00,8.119151003747313577e-01
1.610000000000000320e+00,7.901453701758727188e-01
1.680000000000000604e+00,7.602721502200436854e-01
1.750000000000000888e+00,7.224981324211774414e-01
1.820000000000000284e+00,6.776128089625739204e-01
1.890000000000000568e+00,6.268698444301210593e-01
1.960000000000000853e+00,5.718421447239304678e-01
2.030000000000000249e+00,5.142713657607070887e-01
2.100000000000000533e+00,4.559230338480373956e-01
2.170000000000000817e+00,3.984564889615185845e-01
2.240000000000000213e+00,3.433191982804504327e-01
2.310000000000000497e+00,2.916742740316223270e-01
2.380000000000000782e+00,2.443659783127891671e-01
2.450000000000000178e+00,2.019212271067518660e-01
2.520000000000000462e+00,1.645785902723178873e-01
2.590000000000000746e+00,1.323331040064437414e-01
2.660000000000000142e+00,1.049864194901986569e-01
2.730000000000000426e+00,8.219590151723377147e-02
2.800000000000000711e+00,6.352044847489060619e-02
2.870000000000000995e+00,4.846284893940693006e-02
2.940000000000000391e+00,3.650811501785312246e-02
3.010000000000000675e+00,2.715582596160677487e-02
3.080000000000000959e+00,1.994389488969024529e-02
3.150000000000000355e+00,1.446225222716870408e-02
3.220000000000000639e+00,1.035722976782951429e-02
3.290000000000000924e+00,7.329552484286256525e-03
3.360000000000000320e+00,5.129581620632387741e-03
3.430000000000000604e+00,3.552533102746089928e-03
3.500000000000000000e+00,2.434567232011680595e-03
